Date,liga,HomeTeam,AwayTeam,FTR,prob_casa_modelo,prob_empate_modelo,prob_fora_modelo,prob_casa_odds,prob_empate_odds,prob_fora_odds,prob_casa_prejogo,prob_empate_prejogo,prob_fora_prejogo,PSH,PSD,PSA,PSCH,PSCD,PSCA,data_corte_modelo
2024-01-21,La Liga,Girona,Sevilla,H,0.5509948960517677,0.22666485676247228,0.22234024718575982,0.530442058290336,0.24328545530609397,0.22627248640356992,0.5541718336367554,0.24535852176283826,0.20046964460040634,1.74,3.93,4.81,1.83,3.99,4.29,2024-01-02
2024-01-21,La Liga,Betis,Barcelona,A,0.26865214730740017,0.2816257679514167,0.44972208474118297,0.23677569276130037,0.23562629619449793,0.5275980110442018,0.22522567251806774,0.24095215339214732,0.5338221740897849,4.29,4.01,1.81,4.1,4.12,1.84,2024-01-02
2024-01-21,La Liga,Real Madrid,Almeria,H,0.8708327210267166,0.08932925369116879,0.039838025282114484,0.8583485641560529,0.09948039769193227,0.04217103815201477,0.8383448443929971,0.10063638528725954,0.06101877031974344,1.15,9.58,15.8,1.13,9.75,23.0,2024-01-02
2024-01-21,La Liga,Osasuna,Getafe,H,0.3745406466946412,0.3215423882139192,0.3039169650914398,0.3922151334703025,0.3346545507425789,0.2731303157871187,0.4382754037470641,0.3114432933379459,0.25028130291499007,2.21,3.11,3.87,2.5,2.93,3.59,2024-01-02
2024-01-22,La Liga,Granada,Ath Madrid,A,0.1551576693528084,0.19875971404913859,0.646082616598053,0.1837341259119157,0.24344771683328828,0.572818157254796,0.19170590059485212,0.24107016999802655,0.5672239294071213,5.03,4.0,1.7,5.3,4.0,1.7,2024-01-02
2024-01-26,La Liga,Almeria,Alaves,A,0.49247397462612985,0.2574427796024069,0.2500832457714632,0.33889040721508606,0.31374692538945065,0.34736266739546323,0.36695097947324024,0.2989970943856031,0.33405192614115664,2.64,3.24,2.9,2.87,3.1,2.8,2024-01-02
2024-01-27,La Liga,Sociedad,Vallecano,D,0.6093701730413418,0.2475273611525689,0.14310246580608954,0.5333949631943407,0.2941754039435455,0.1724296328621137,0.5771325822285476,0.2583944805151942,0.16447293725625842,1.67,3.73,5.86,1.82,3.3,5.63,2024-01-02
2024-01-27,La Liga,Las Palmas,Real Madrid,A,0.18692658900764525,0.32089388769640137,0.4921795232959532,0.1421688904808812,0.19921196382197548,0.6586191456971434,0.13393170321061945,0.20287544916714081,0.6631928476222397,7.18,4.74,1.45,6.81,4.86,1.47,2024-01-02
2024-01-27,La Liga,Barcelona,Villarreal,A,0.6604621010937356,0.1955891349881094,0.14394876391815503,0.7122422596516029,0.16063838691976454,0.12711935342863256,0.7127547640388137,0.16308795448345736,0.12415728147772884,1.35,5.9,7.75,1.36,6.03,7.62,2024-01-02
2024-01-27,La Liga,Mallorca,Betis,A,0.3027267002085966,0.3139443692749029,0.3833289305165005,0.4283040858270003,0.30963384548639833,0.26206206868660126,0.40440361766814525,0.30879381668590006,0.28680256564595463,2.39,3.13,3.37,2.27,3.14,3.71,2024-01-02
2024-01-28,La Liga,Celta,Girona,A,0.3018596114327523,0.24557134053956997,0.452569048027678,0.3514115474672098,0.2741999961927243,0.3743884563400658,0.34560295703064836,0.2749114430925612,0.3794855998767904,2.8,3.52,2.55,2.77,3.55,2.6,2024-01-02
2024-01-28,La Liga,Cadiz,Ath Bilbao,D,0.245130744481818,0.3095308143534849,0.4453384411646972,0.18922012098751978,0.2888985775791596,0.5218813014333206,0.18896461581551674,0.26239380076556806,0.5486415834189152,5.11,3.68,1.76,5.13,3.36,1.86,2024-01-02
2024-01-28,La Liga,Sevilla,Osasuna,D,0.5341436376879507,0.2649282167317394,0.20092814558031002,0.4570428395369496,0.30139357529836,0.24156358516469045,0.46082516078029184,0.287161079417986,0.25201375980172214,2.1,3.37,3.84,2.13,3.23,4.03,2024-01-02
2024-01-28,La Liga,Ath Madrid,Valencia,H,0.6597277681017175,0.21385374778790275,0.12641848411037968,0.6065001470406876,0.24019807803591586,0.15330177492339656,0.6387489735349839,0.21577426175342856,0.14547676471158758,1.51,4.47,6.63,1.6,4.04,6.33,2024-01-02
2024-01-29,La Liga,Getafe,Granada,H,0.555755409142688,0.25113964303491126,0.19310494782240079,0.5198353707230173,0.2825849253639659,0.1975797039130168,0.5309903340681703,0.2761149737154486,0.19289469221638122,1.82,3.5,5.01,1.87,3.44,4.92,2024-01-02
2024-01-31,La Liga,Ath Madrid,Vallecano,H,0.7180834971243985,0.18580954786537637,0.09610695501022537,0.5922360599083997,0.25359455306782647,0.15416938702377386,0.6433181816270495,0.21539671259834245,0.14128510577460823,1.5,4.48,6.83,1.64,3.83,6.3,2024-01-02
2024-01-31,La Liga,Barcelona,Osasuna,H,0.7322459779091547,0.179104844597732,0.08864917749311332,0.7226376441186555,0.16782226050589227,0.10954009537545231,0.7308428422608231,0.16575817040967122,0.10339898732950552,1.32,5.82,9.33,1.34,5.77,8.84,2024-01-02
2024-02-01,La Liga,Getafe,Real Madrid,A,0.17858529894317698,0.26329293724957636,0.5581217638072464,0.14654263654235164,0.25462263882161884,0.5988347246360295,0.14995032929835536,0.2310239523161265,0.6190257183855182,6.44,4.18,1.56,6.62,3.81,1.62,2024-02-01
2024-02-02,La Liga,Ath Bilbao,Mallorca,H,0.5652232169451699,0.27130355179653476,0.16347323125829546,0.6344364800976056,0.24889431142290683,0.11666920847948754,0.6215836871333048,0.24241763798198887,0.13599867488470624,1.56,4.0,7.13,1.53,3.9,8.32,2024-02-01
2024-02-03,La Liga,Valencia,Almeria,H,0.6044141905160714,0.21962591516904345,0.17595989431488487,0.559223637951497,0.25472490315068186,0.18605145889782118,0.5770991661209817,0.2427595988468613,0.1801412350321569,1.67,3.97,5.35,1.74,3.82,5.23,2024-02-01
2024-02-03,La Liga,Granada,Las Palmas,D,0.2539383309216483,0.30050585467928365,0.4455558143990681,0.4399848542218856,0.2928814842862552,0.2671336614918591,0.41690670764711896,0.2994500191149585,0.2836432732379225,2.32,3.23,3.41,2.21,3.32,3.64,2024-02-01
2024-02-03,La Liga,Alaves,Barcelona,A,0.1621181940650237,0.2322284321678012,0.605653373767175,0.2261203501806229,0.2700881960490774,0.5037914537702999,0.22388705123033484,0.2600951996772892,0.5160177490923759,4.31,3.71,1.87,4.3,3.6,1.93,2024-02-01
2024-02-03,La Liga,Girona,Sociedad,D,0.47287144141920523,0.2537893658151788,0.27333919276561586,0.471963427239492,0.2793806494578602,0.24865592330264794,0.44198700297389576,0.28302676506223146,0.2749862319638727,2.19,3.42,3.52,2.06,3.48,3.91,2024-02-01
2024-02-04,La Liga,Villarreal,Cadiz,D,0.6470759425423561,0.21574957835230757,0.13717447910533603,0.6010927606467278,0.23319502280511606,0.16571221654815613,0.581279521866264,0.2400308473378105,0.17868963079592556,1.66,4.02,5.4,1.61,4.15,5.84,2024-02-01
2024-02-04,La Liga,Osasuna,Celta,A,0.4242740695155996,0.29195604728054037,0.2837698832038598,0.44622806643043167,0.31178755923664775,0.2419843743329207,0.40625669595028924,0.30597814441825577,0.2877651596314549,2.38,3.16,3.36,2.18,3.12,4.02,2024-02-01
2024-02-04,La Liga,Betis,Getafe,D,0.47863014748538957,0.29789799711685533,0.22347185539775502,0.46077197435352113,0.30382152058935297,0.2354065050571258,0.5085229563450466,0.2800561208856779,0.2114209227692754,1.9,3.45,4.57,2.11,3.2,4.13,2024-02-01
2024-02-04,La Liga,Real Madrid,Ath Madrid,D,0.5300447321641478,0.24781617861052335,0.22213908922532882,0.5643193762421302,0.23388658485215996,0.20179403890570977,0.541512181393243,0.23741174455171737,0.22107607405503954,1.78,4.06,4.36,1.72,4.15,4.81,2024-02-01
2024-02-05,La Liga,Vallecano,Sevilla,A,0.35919766744543563,0.2886692567512976,0.3521330758032668,0.4526153944485674,0.2985040178111718,0.2488805877402609,0.4439141859596987,0.2880157516048045,0.26807006243549675,2.18,3.36,3.61,2.15,3.26,3.91,2024-02-01
2024-02-09,La Liga,Cadiz,Betis,A,0.24679860964310585,0.31339309647451885,0.43980829388237536,0.31856748798286755,0.32172162152725237,0.35971089048988,0.3119092627599244,0.3276622558286075,0.3604284814114682,3.12,2.97,2.7,3.06,3.03,2.71,2024-02-01
2024-02-10,La Liga,Las Palmas,Valencia,H,0.44616780347419893,0.32479706943626685,0.22903512708953416,0.37430469715698395,0.3243974042027194,0.3012978986402967,0.34104388384454204,0.3328400790785221,0.32611603707693576,2.84,2.91,2.97,2.6,3.0,3.23,2024-02-01
2024-02-10,La Liga,Real Madrid,Girona,H,0.6396871676219799,0.19578251292509435,0.16453031945292576,0.6760093338782491,0.17640389551932412,0.1475867706024269,0.6644890636968713,0.188185379367278,0.14732555693585064,1.45,5.12,6.54,1.43,5.48,6.55,2024-02-01
2024-02-10,La Liga,Sociedad,Osasuna,A,0.5684531532121728,0.2652596113461106,0.16628723544171659,0.5514751989709784,0.29147037543210863,0.15705442559691293,0.5107446183679368,0.3007187939923366,0.18853658763972667,1.89,3.21,5.12,1.76,3.33,6.18,2024-02-01
2024-02-10,La Liga,Alaves,Villarreal,D,0.2928040652387662,0.26059632258557885,0.44659961217565486,0.43796645886381597,0.27939239617174466,0.28264114496443943,0.4321905384912729,0.28307216556153547,0.2847372959471916,2.24,3.42,3.4,2.22,3.48,3.44,2024-02-01
2024-02-11,La Liga,Getafe,Celta,H,0.4374110957828204,0.30267462135590434,0.25991428286127527,0.4386016514459119,0.3161349565616638,0.2452633919924243,0.43156475286551527,0.3078678491779472,0.2605673979565375,2.24,3.14,3.71,2.22,3.08,3.97,2024-02-01
2024-02-11,La Liga,Mallorca,Vallecano,H,0.40039206452618026,0.3164497475870347,0.2831581878867852,0.38746028687889816,0.34609441995232537,0.26644529316877646,0.400251256281407,0.3261306532663316,0.2736180904522613,2.42,2.97,3.54,2.51,2.81,3.65,2024-02-01
2024-02-11,La Liga,Sevilla,Ath Madrid,H,0.26339780985553374,0.2582591580878819,0.47834303205658435,0.257194942745446,0.2685626750214878,0.47424238223306625,0.26883308714918763,0.2658788774002954,0.465288035450517,3.6,3.64,2.08,3.78,3.62,2.05,2024-02-01
2024-02-11,La Liga,Barcelona,Granada,D,0.821167249284762,0.11808419114678681,0.06074855956845096,0.8118977259954728,0.11987075607129188,0.06823151793323536,0.7996287765279424,0.12254847149853523,0.07782275197352236,1.2,7.83,12.33,1.19,8.06,14.16,2024-02-01
2024-02-12,La Liga,Almeria,Ath Bilbao,D,0.2388005937360345,0.2473404098699113,0.5138589963940541,0.20583043201098422,0.26616976413475213,0.5279998038542638,0.208364982909229,0.24230915305734899,0.549325864033422,4.64,3.99,1.76,4.72,3.65,1.84,2024-02-01
2024-02-16,La Liga,Villarreal,Getafe,D,0.5251014398341544,0.25263457407073964,0.22226398609510598,0.46763395983305783,0.2701885101257668,0.2621775300411753,0.48117621308089026,0.2715016621294409,0.24732212478966878,2.02,3.58,3.93,2.08,3.6,3.71,2024-02-01
2024-02-17,La Liga,Ath Madrid,Las Palmas,H,0.533948727238304,0.28515417531393805,0.18089709744775764,0.6563609199996193,0.21829531721335654,0.12534376278702408,0.651131628401013,0.21040934716888632,0.13845902443010047,1.48,4.58,6.96,1.48,4.45,7.75,2024-02-01
2024-02-17,La Liga,Osasuna,Cadiz,H,0.49789953507493073,0.2998773398016231,0.2022231251234461,0.5368916797488227,0.28414442700156983,0.17896389324960754,0.5365727638887259,0.2832348900292394,0.18019234608203477,1.8,3.41,5.36,1.81,3.42,5.43,2024-02-01
2024-02-17,La Liga,Celta,Barcelona,A,0.20108458536407242,0.2413609059081729,0.5575545087277548,0.24484182964083098,0.25659423746359084,0.49856393289557815,0.2364258673442929,0.24922211274179332,0.5143520199139138,4.09,3.88,1.88,3.93,3.75,1.93,2024-02-01
2024-02-17,La Liga,Valencia,Sevilla,D,0.43362674597555195,0.2785465789302817,0.2878266750941665,0.4212374401936075,0.30695851320101997,0.27180404660537244,0.42303539292141573,0.29535092981403716,0.2816136772645471,2.29,3.28,3.44,2.31,3.17,3.58,2024-02-01
2024-02-18,La Liga,Betis,Alaves,D,0.5653854922824176,0.2632601950534521,0.1713543126641301,0.39684378608476273,0.3146496038536145,0.28850661006162276,0.449866806806444,0.29220955729119474,0.2579236359023612,2.15,3.31,3.75,2.45,3.09,3.37,2024-02-01
2024-02-18,La Liga,Mallorca,Sociedad,A,0.252952625802818,0.31781555901826475,0.4292318151789173,0.250096942525085,0.34621961082654124,0.40368344664837374,0.28497288923315256,0.3423702556158017,0.37265685515104563,3.4,2.83,2.6,3.89,2.81,2.41,2024-02-01
2024-02-18,La Liga,Granada,Almeria,D,0.47659026526200693,0.2327091288261571,0.290700605911836,0.42495817924874724,0.28454802060807927,0.29049380014317344,0.44200544094809074,0.27578117255735574,0.2822133864945535,2.19,3.51,3.43,2.29,3.42,3.35,2024-02-01
2024-02-18,La Liga,Vallecano,Real Madrid,D,0.15114157599600564,0.23369003100725974,0.6151683929967345,0.18026421409232526,0.24694357899892516,0.5727922069087495,0.17765344327121282,0.23414033906861303,0.5882062176601742,5.43,4.12,1.64,5.37,3.92,1.69,2024-02-01
2024-02-19,La Liga,Ath Bilbao,Girona,H,0.4146411455833152,0.25444386780900763,0.3309149866076772,0.5190802163306986,0.2652131159941001,0.2157066676752014,0.4970491803278689,0.2544262295081967,0.24852459016393444,1.94,3.79,3.88,1.87,3.66,4.5,2024-02-01
2024-02-23,La Liga,Sociedad,Villarreal,A,0.5102746595662339,0.2513320352851652,0.23839330514860094,0.5869794309355607,0.23913976815893218,0.17388080090550723,0.5632102987026049,0.25227127962720847,0.18451842167018673,1.72,3.84,5.25,1.65,4.05,5.57,2024-02-01
2024-02-24,La Liga,Barcelona,Getafe,H,0.6731384524978676,0.2094348587936982,0.11742668870843401,0.6832364712023664,0.19173829824256133,0.1250252305550722,0.6790369650692035,0.188695203600444,0.13226783133035241,1.42,5.11,7.29,1.42,5.06,7.76,2024-02-01
2024-02-24,La Liga,Alaves,Mallorca,D,0.3846384769787239,0.3214522079617815,0.29390931505949475,0.5104227018897697,0.31054843998471426,0.1790288581255162,0.49312618969793687,0.3127920167663289,0.19408179353573415,1.96,3.09,4.98,1.88,3.09,5.36,2024-02-01
2024-02-24,La Liga,Almeria,Ath Madrid,D,0.15124957827195995,0.1927115495415772,0.656038872186463,0.17981072555205047,0.24605678233438485,0.5741324921135647,0.21199609279023915,0.239945826416813,0.5480580807929479,4.55,4.02,1.76,5.46,3.99,1.71,2024-02-01
2024-02-25,La Liga,Cadiz,Celta,D,0.3206691506515385,0.318759296231375,0.3605715531170863,0.2853768013229388,0.32223009685802034,0.3923931018190409,0.3070202221856871,0.3181295065410903,0.37485027127322257,3.15,3.04,2.58,3.41,3.02,2.48,2024-02-01
2024-02-25,La Liga,Betis,Ath Bilbao,H,0.386204333505219,0.3000665558176813,0.31372911067709963,0.24142430178385652,0.29305419764727164,0.46552150056887176,0.2664800823036163,0.2958173390709869,0.4377025786253969,3.63,3.27,2.21,4.03,3.32,2.09,2024-02-01
2024-02-25,La Liga,Las Palmas,Osasuna,D,0.49146707100246156,0.3153887872779883,0.19314414171955013,0.39398182949025656,0.31290518290705266,0.2931129876026909,0.3970253557389485,0.3197167881198133,0.2832578561412381,2.44,3.03,3.42,2.47,3.11,3.32,2024-02-01
2024-02-25,La Liga,Real Madrid,Sevilla,H,0.7184614186407295,0.17946742635058863,0.10207115500868169,0.747485445873157,0.1562813979216163,0.09623315620522681,0.7313945126070565,0.16037221871118182,0.10823326868176171,1.32,6.02,8.92,1.29,6.17,10.02,2024-02-01
2024-02-26,La Liga,Girona,Vallecano,H,0.6704659763886343,0.1924668289451384,0.13706719466622713,0.5837248835907886,0.2374959085197816,0.1787792078894297,0.5746635600036484,0.23263488694123596,0.19270155305511563,1.68,4.15,5.01,1.66,4.08,5.42,2024-02-01
2024-03-01,La Liga,Celta,Almeria,H,0.5497682572497351,0.2344403620063168,0.21579138074394816,0.5316067760078133,0.25268581820631125,0.21570740578587547,0.5166402232714621,0.25695333855829333,0.22640643817024445,1.88,3.78,4.29,1.83,3.85,4.51,2024-02-01
2024-03-02,La Liga,Valencia,Real Madrid,D,0.18280269481962266,0.2634598419016916,0.5537374632786857,0.1696899596580811,0.24205151352723783,0.588258526814681,0.1759001584107548,0.2434173909320546,0.5806824506571906,5.48,3.96,1.66,5.72,4.01,1.65,2024-03-02
2024-03-02,La Liga,Getafe,Las Palmas,D,0.3554176497984751,0.34863944386290757,0.2959429063386175,0.46944287505684246,0.298081825572903,0.23247529937025452,0.47153826244500047,0.3020791993788284,0.22638253817617118,2.05,3.2,4.27,2.07,3.26,4.18,2024-03-02
2024-03-02,La Liga,Vallecano,Cadiz,D,0.476086784784985,0.3140506723636832,0.20986254285133174,0.551257123888004,0.276413828502247,0.17232904760974901,0.5250189765895152,0.2909743725676832,0.18400665084280154,1.84,3.32,5.25,1.76,3.51,5.63,2024-03-02
2024-03-02,La Liga,Sevilla,Sociedad,H,0.3530674599506243,0.3104998008172869,0.3364327392320889,0.3434626748079575,0.34104392357691554,0.31549340161512707,0.36649621792303877,0.3203807997737823,0.3131229823031788,2.64,3.02,3.09,2.82,2.84,3.07,2024-03-02
2024-03-03,La Liga,Villarreal,Granada,H,0.671867373629784,0.18421668657182838,0.14391593979838768,0.5450255603617774,0.2449862367282737,0.20998820290994885,0.5853281729012947,0.22304653239887673,0.1916252946998286,1.65,4.33,5.04,1.78,3.96,4.62,2024-03-02
2024-03-03,La Liga,Ath Madrid,Betis,H,0.5906964546816406,0.24384745626471124,0.16545608905364803,0.6331507436792141,0.22269439950096495,0.14415485681982104,0.6104532681734881,0.22121930360415396,0.168327428222358,1.58,4.36,5.73,1.53,4.35,6.72,2024-03-02
2024-03-03,La Liga,Mallorca,Girona,H,0.24755246300756598,0.2570705643220893,0.49537697267034464,0.25973969787648266,0.29259833435483296,0.44766196776868444,0.2956481958025962,0.29296048493166355,0.4113913192657403,3.27,3.3,2.35,3.74,3.32,2.17,2024-03-02
2024-03-03,La Liga,Ath Bilbao,Barcelona,D,0.31464880597635936,0.2742504421019708,0.41110075192166984,0.2959520926731895,0.27439815875301327,0.4296497485737971,0.3289057123193393,0.2731589814177564,0.39793530626290435,2.94,3.54,2.43,3.31,3.57,2.28,2024-03-02
2024-03-04,La Liga,Osasuna,Alaves,H,0.4699247491301618,0.3029592038998136,0.2271160469700247,0.3953954487951348,0.3168315322592937,0.2877730189455715,0.39652745190051614,0.31722196152041293,0.2862505865790708,2.44,3.05,3.38,2.46,3.07,3.38,2024-03-02
2024-03-08,La Liga,Barcelona,Mallorca,H,0.7446547214267016,0.1734372348777371,0.08190804369556101,0.6673073038195442,0.20719391660349873,0.12549877957695707,0.6608120673623308,0.20756276474842442,0.13162516788924478,1.47,4.68,7.38,1.45,4.67,7.71,2024-03-02
2024-03-09,La Liga,Valencia,Getafe,H,0.4413432915587876,0.31007969302580357,0.2485770154154087,0.5165620146371828,0.2988112576978165,0.18462672766500068,0.48360083740404747,0.3070481507327285,0.209351011863224,2.0,3.15,4.62,1.88,3.25,5.26,2024-03-02
2024-03-09,La Liga,Cadiz,Ath Madrid,H,0.1382947741245096,0.2498532272158413,0.6118519986596492,0.19518213275730115,0.2628875880227064,0.5419302792199925,0.19465361445783133,0.2567771084337349,0.5485692771084338,4.96,3.76,1.76,4.97,3.69,1.79,2024-03-02
2024-03-09,La Liga,Granada,Sociedad,A,0.24079036226325917,0.2730917954967068,0.486117842240034,0.20495791792807214,0.2906119731815948,0.504430108890333,0.21733123100180435,0.27632113655943696,0.5063476324387588,4.45,3.5,1.91,4.75,3.35,1.93,2024-03-02
2024-03-09,La Liga,Girona,Osasuna,H,0.6399925009229582,0.20799886716107835,0.15200863191596334,0.6334308212460755,0.21584613730656912,0.15072304144735543,0.5959003042502843,0.2298472602108239,0.1742524355388918,1.62,4.2,5.54,1.53,4.49,6.43,2024-03-02
2024-03-10,La Liga,Betis,Villarreal,A,0.45395165425631484,0.26436988198850175,0.28167846375518363,0.45036714713081316,0.26896926842534674,0.2806635844438401,0.46561585292387503,0.26461228800045355,0.26977185907567136,2.08,3.66,3.59,2.15,3.6,3.45,2024-03-02
2024-03-10,La Liga,Real Madrid,Celta,H,0.7572469114533299,0.16682324370349932,0.07592984484317096,0.7450538225061918,0.16035926643345189,0.09458691106035638,0.7468669793518558,0.1571710282812225,0.09596199236692173,1.29,6.13,10.04,1.3,6.04,10.24,2024-03-02
2024-03-10,La Liga,Alaves,Vallecano,H,0.3895265822618561,0.3171558385633822,0.29331757917476164,0.46049267227938884,0.31142292900945845,0.22808439871115269,0.4395159820680103,0.3119145679192331,0.24856945001275646,2.2,3.1,3.89,2.11,3.12,4.26,2024-03-02
2024-03-10,La Liga,Las Palmas,Ath Bilbao,A,0.3394248839978292,0.3338998198011463,0.3266752962010245,0.20077384873762444,0.27786180212112493,0.5213643491412506,0.23339654532712206,0.28587624190955185,0.4807272127633261,4.14,3.38,2.01,4.83,3.49,1.86,2024-03-02
2024-03-11,La Liga,Almeria,Sevilla,D,0.2976041298261781,0.265703014831152,0.43669285534266994,0.2773443041566179,0.2821676833593417,0.44048801248404024,0.3114566974374689,0.2882828360209906,0.4002604665415406,3.11,3.36,2.42,3.51,3.45,2.21,2024-03-02
2024-03-15,La Liga,Sociedad,Cadiz,H,0.6251516656527275,0.2606777354150331,0.11417059893223948,0.6716685598134752,0.22598194535780472,0.10234949482872004,0.6537118748675812,0.23313098188048675,0.11315714325193217,1.48,4.15,8.55,1.44,4.28,9.45,2024-03-02
2024-03-16,La Liga,Mallorca,Granada,H,0.4652789284045034,0.2782989022904926,0.25642216930500406,0.5220053994310667,0.28982986356471163,0.1881647370042217,0.5250878718479419,0.2816797913120154,0.19323233684004262,1.84,3.43,5.0,1.86,3.35,5.16,2024-03-02
2024-03-16,La Liga,Osasuna,Real Madrid,A,0.15413262359797394,0.24849731251149446,0.5973700638905316,0.13285246766851455,0.21715123078553164,0.6499963015459538,0.15742932220130829,0.22097877336513913,0.6215919044335526,6.12,4.36,1.55,7.29,4.46,1.49,2024-03-02
2024-03-16,La Liga,Getafe,Girona,H,0.29964872205583976,0.26744821300729077,0.4329030649368694,0.2605091158044123,0.28329416966485643,0.45619671453073135,0.30919625367056813,0.2718495151654153,0.4189542311640166,3.13,3.56,2.31,3.73,3.43,2.13,2024-03-02
2024-03-16,La Liga,Ath Bilbao,Alaves,H,0.6067957316705651,0.2523283660841639,0.14087590224527105,0.6028780024251795,0.25746248909934727,0.13965950847547323,0.6212987716151737,0.23603262156949,0.14266860681533616,1.55,4.08,6.75,1.61,3.77,6.95,2024-03-02
2024-03-17,La Liga,Ath Madrid,Barcelona,A,0.4429830724259428,0.25763274351860566,0.29938418405545125,0.4299213969995863,0.2730420014370632,0.29703660156335054,0.4002285420229753,0.2646319868020765,0.33513947117494813,2.42,3.66,2.89,2.28,3.59,3.3,2024-03-02
2024-03-17,La Liga,Sevilla,Celta,A,0.4965756031193655,0.2726802595796465,0.23074413730098803,0.48384335544618023,0.27241600684784933,0.24374063770597043,0.4785512458258413,0.28158232725404575,0.23986642692011304,2.03,3.45,4.05,2.01,3.57,3.99,2024-03-02
2024-03-17,La Liga,Las Palmas,Almeria,A,0.567859853306749,0.2609258795945826,0.17121426709866855,0.5506317040602211,0.24534475927746552,0.20402353666231346,0.5036876126587126,0.2649534839191036,0.2313589034221838,1.92,3.65,4.18,1.76,3.95,4.75,2024-03-02
2024-03-17,La Liga,Villarreal,Valencia,H,0.5121095789990008,0.25301135280581954,0.23487906819517962,0.4325517220915828,0.2833087302588145,0.2841395476496028,0.4544746211479011,0.2773727630501517,0.2681526158019472,2.13,3.49,3.61,2.24,3.42,3.41,2024-03-02
2024-03-17,La Liga,Vallecano,Betis,H,0.2993842941164488,0.3089680357559498,0.3916476701276015,0.37552682196223525,0.31173540669300936,0.3127377713447554,0.38536019341744254,0.29222177808996397,0.32241802849259354,2.51,3.31,3.0,2.59,3.12,3.11,2024-03-02
2024-03-29,La Liga,Cadiz,Granada,H,0.38553970150784767,0.3006751161248263,0.3137851823673262,0.521688500727802,0.2887918486171761,0.18951965065502183,0.48147572710599823,0.2885996939923194,0.22992457890168236,2.02,3.37,4.23,1.86,3.36,5.12,2024-03-02
2024-03-30,La Liga,Getafe,Sevilla,A,0.37050156707401943,0.31089010314308557,0.3186083297828948,0.35929820195358675,0.3245660424314067,0.3161357556150065,0.3811556918622074,0.3034907389749238,0.3153535691628687,2.54,3.19,3.07,2.71,3.0,3.08,2024-03-02
2024-03-30,La Liga,Almeria,Osasuna,A,0.3615742387299187,0.27988437079735645,0.3585413904727249,0.3849404312265377,0.2978285293587585,0.3172310394147037,0.36774638126597947,0.2975916869937003,0.33466193174032033,2.63,3.25,2.89,2.53,3.27,3.07,2024-03-02
2024-03-30,La Liga,Valencia,Mallorca,D,0.4960854102738732,0.29655855297413813,0.20735603675198863,0.4481199420495245,0.32199346829386366,0.22988658965661182,0.46266607784133895,0.3234020410329091,0.21393188112575184,2.09,2.99,4.52,2.17,3.02,4.23,2024-03-02
2024-03-30,La Liga,Barcelona,Las Palmas,H,0.6284538638797256,0.2376733748538434,0.133872761266431,0.7649848640999712,0.1445098843727082,0.09050525152732053,0.7561824471641617,0.1479740690136341,0.09584348382220413,1.27,6.49,10.02,1.26,6.67,10.65,2024-03-02
2024-03-31,La Liga,Celta,Vallecano,D,0.47105103821079525,0.28681125918385597,0.2421377026053486,0.506658767162103,0.27325416655933643,0.22008706627856056,0.49052809287278076,0.2842177479292289,0.22525415919799022,1.97,3.4,4.29,1.92,3.56,4.42,2024-03-02
2024-03-31,La Liga,Girona,Betis,H,0.527867357898638,0.2419821369870167,0.23015050511434526,0.5610099934212588,0.23846370727734092,0.20052629930140034,0.538628576349801,0.24224752554425724,0.2191238981059418,1.79,3.98,4.4,1.73,4.07,4.84,2024-03-02
2024-03-31,La Liga,Alaves,Sociedad,A,0.2417692873429767,0.31665556731938715,0.44157514533763625,0.23547079456428138,0.32328663544138964,0.44124256999432904,0.2782403722524949,0.3249249984693566,0.39683462927814855,3.48,2.98,2.44,4.16,3.03,2.22,2024-03-02
2024-03-31,La Liga,Real Madrid,Ath Bilbao,H,0.6325657604497635,0.23095915005232226,0.13647508949791418,0.6141876904384027,0.22620432421740708,0.1596079853441902,0.6144191596065712,0.22124726618860477,0.164333574204824,1.57,4.36,5.87,1.58,4.29,6.08,2024-03-02
2024-04-01,La Liga,Villarreal,Ath Madrid,A,0.34477239703544216,0.24352596546813843,0.41170163749641936,0.2901930568969821,0.26860844935919004,0.44119849374382797,0.323357062570251,0.2599025852379168,0.41674035219183214,2.99,3.72,2.32,3.36,3.63,2.21,2024-04-01
2024-04-04,La Liga,Granada,Valencia,A,0.3113037081598638,0.27310554564936124,0.41559074619077513,0.3090507726269316,0.30708854549914155,0.38386068187392697,0.2870664018139624,0.29950890839413424,0.4134246897919033,3.37,3.23,2.34,3.13,3.15,2.52,2024-04-01
2024-04-12,La Liga,Betis,Celta,H,0.5181488503465023,0.2648069943583025,0.21704415529519538,0.5166222835810026,0.2660958611321328,0.21728185528686464,0.4589919897923017,0.27801800524562276,0.26299000496207553,2.12,3.5,3.7,1.88,3.65,4.47,2024-04-01
2024-04-13,La Liga,Mallorca,Real Madrid,A,0.13947671147227153,0.2453598507233164,0.6151634378044123,0.1863689006913817,0.27222423696493964,0.5414068623436787,0.18956635759108365,0.26219911960288467,0.5482345228060317,5.09,3.68,1.76,5.2,3.56,1.79,2024-04-01
2024-04-13,La Liga,Cadiz,Barcelona,A,0.13339120029578438,0.23623423179970915,0.6303745679045065,0.2586246028143441,0.28268270540172497,0.45869269178393096,0.21809841670663238,0.27605028171725177,0.5058513015761159,4.43,3.5,1.91,3.76,3.44,2.12,2024-04-01
